Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.0,6,64.0,23353.58574610245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.383087158203125E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,43631.58223239364,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0,99,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.29191780090332E-5,100,0.0,DDOS-SYN_FLOOD
20.12,6,65.74,5910.134144966745,0.99,0.0,0.99,0.0,0.01,0.0,0.0,1,0,99,99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7454,60,1514,74.54,145.4,74.54,1.711106300354E-4,100,21141.16,DDOS-RSTFINFLOOD
20.0,6,64.0,30682.54572055596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.259181976318359E-5,100,0.0,DDOS-SYN_FLOOD
8.32,17,64.0,10806.162724790023,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.399999999999999,60.14,9.253978729248048E-5,100,1.9599999999999973,DDOS-UDP_FLOOD
0.0,47,62.72,2981.87402246552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.98,0.98,58134,60,592,581.34,74.85261208103272,581.34,3.375601768493E-4,100,5602.913535353566,MIRAI-GREETH_FLOOD
8.0,17,64.0,30904.09666961391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.7729740142822266E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,29454.38202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.39508056640625E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,13109.658060886415,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.628917694091797E-5,100,0.0,DDOS-RSTFINFLOOD
0.0,47,64.0,4438.933632486322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,2.268505096435E-4,100,0.0,MIRAI-GREIP_FLOOD
0.28,47,65.06,8435.339782394465,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58138,60,592,581.38,74.71464638100342,581.38,1.20038986206E-4,100,5582.278383838387,MIRAI-GREETH_FLOOD
20.0,6,64.0,13408.471596176592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.457971572875977E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,6542.3553267820935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.52850151062E-4,100,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,38095.404178019984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.626180648803711E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,23770.495891187304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.20689582824707E-5,100,0.0,DDOS-TCP_FLOOD
19.8,6,63.36,15931.5683518821,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,6.276845932006836E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,21597.8578784758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.63104248046875E-5,100,0.0,DOS-TCP_FLOOD
20.0,6,64.0,19956.720749869157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.0117969512939455E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,32584.711000621504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.0701160430908206E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,29867.57815281635,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.358125686645508E-5,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,31555.10081251881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.200054168701172E-5,100,0.0,DOS-UDP_FLOOD
0.0,1,64.0,36364.6956823305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.749919891357422E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,15318.860482103726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.52909278869629E-5,100,0.0,DOS-TCP_FLOOD
8.24,17,64.0,27173.98121153223,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6684,60,738,66.84,67.79659417565298,66.84,3.679990768432617E-5,100,4596.378181818183,DOS-UDP_FLOOD
8.0,17,64.0,33737.96653796654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9649734497070312E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,32873.29728035112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.043174743652344E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,11570.174615872666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.642911911010742E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,4232.993561148901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,2.362585067749E-4,100,0.0,MIRAI-UDPPLAIN
8.0,17,64.0,23120.57769692961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.325151443481445E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,19573.027206122544,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.109071731567383E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,29316.446494722863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.4110546112060545E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,101828.21073075988,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.82999801635742E-6,100,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,55065.03872915846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8160343170166016E-5,100,0.0,DDOS-UDP_FLOOD
1.28,47,79.3,128.35964045991898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.02,0.0,0.0,0.98,0.98,54232,60,592,542.32,113.34713641435026,542.32,0.0077906203269958,100,12847.573333333326,MIRAI-GREETH_FLOOD
8.24,17,63.84,35484.80541455161,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6028,60,82,60.28,2.2744962812309284,60.28,2.8200149536132813E-5,100,5.173333333333322,DDOS-UDP_FLOOD
0.24,1,62.61,751.118178822653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.93,0.0,0.96,0.96,88785,60,1514,887.85,595.787660889924,887.85,0.0013371396064758,100,354962.9368686871,DDOS-ICMP_FRAGMENTATION
20.0,6,64.0,39524.16132679985,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5310516357421878E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,43590.77114944918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2950172424316407E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,40916.04721490586,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.4449825286865237E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,19539.290040063355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.1178932189941405E-5,100,0.0,DDOS-SYN_FLOOD
8.32,17,63.86,3308.645715006942,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,3.022384643554E-4,100,1.9599999999999989,DOS-UDP_FLOOD
20.0,6,64.0,13986.141585247924,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.151126861572266E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
19.04,6,64.0,24178.8436040814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1.0,11558,60,1074,115.58,211.62956868886343,115.58,4.1358470916748047E-5,100,44787.07434343437,DOS-TCP_FLOOD
20.0,6,64.0,22252.130086476736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.493951797485352E-5,100,0.0,DDOS-SYN_FLOOD
60.0,6,64.0,343795.40983606555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,940,94,94,94.0,0.0,94.0,3.0040740966796874E-6,10,0.0,MITM-ARPSPOOFING
20.0,6,64.0,48354.899700253634,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.068042755126953E-5,100,0.0,DDOS-PSHACK_FLOOD
0.0,1,64.0,36008.79120879121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.778053283691406E-5,100,0.0,DDOS-ICMP_FLOOD
4.08,1,63.84,495.81050394290907,0.02,0.04,0.0,0.02,0.09,0.0,0.0,9,4,2,0,0.06,0.04,0.03,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.03,0.83,0.0,0.97,0.97,79077,60,1514,790.77,613.9798610687325,790.77,0.0020169401168823,100,376971.26979798,DDOS-ICMP_FRAGMENTATION
8.0,17,64.0,21602.307375360528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.7501792907714845E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,23975.671658854462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.170894622802734E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,48998.878504672895,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0418167114257813E-5,100,0.0,DDOS-PSHACK_FLOOD
18.4,6,55.5,79.54876323345889,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,1335,60,648,133.5,183.4843317561475,133.5,0.0166838884353637,10,33666.5,BENIGN
20.2,6,63.95,11373.766846543916,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.4,60.14,8.79216194152832E-5,100,1.96,DDOS-SYN_FLOOD
0.0,1,64.0,59451.50956768249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6829967498779298E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,46274.31597528685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.161979675292969E-5,100,0.0,DDOS-ICMP_FLOOD
0.0,1,65.27,21106.60225442834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,4.739046096801758E-5,100,0.0,DDOS-ICMP_FLOOD
7.92,17,63.36,7754.449148625414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54906,60,554,549.06,49.39999999999995,549.06,1.315999031066E-4,100,2440.359999999995,MIRAI-UDPPLAIN
8.0,17,64.0,51231.26908513497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.971006393432617E-5,100,0.0,DDOS-UDP_FLOOD
0.0,47,64.0,12459.685708344474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,8.176088333129883E-5,100,0.0,MIRAI-GREETH_FLOOD
0.0,1,64.0,53478.311870457735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.881837844848633E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,33795.05277576343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.959012985229492E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,34247.603494733405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.919912338256836E-5,100,0.0,DOS-TCP_FLOOD
0.0,1,64.0,19919.75683890577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.032062530517578E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,131400.50125313282,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.610321044921875E-6,100,0.0,DDOS-PSHACK_FLOOD
8.24,17,65.91,13695.23933912362,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.01,0.0,1.0,1.0,6024,60,74,60.24,1.7122257946068786,60.24,7.301807403564453E-5,100,2.931717171717157,DDOS-UDP_FLOOD
20.92,6,63.36,9615.33206483116,0.0,0.77,0.2,0.01,0.24,0.0,0.0,24,77,0,20,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6263,60,317,62.63,25.700943267679573,62.63,1.040005683898E-4,100,660.538484848484,DOS-SYN_FLOOD
20.0,6,64.0,24272.59259259259,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.120826721191406E-5,100,0.0,DDOS-PSHACK_FLOOD
19.88,6,64.0,14297.95125276973,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.995201110839843E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
32.0,6,180.5,335.08592245807733,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5184,66,4410,518.4,1368.5384905073,518.4,0.0030494928359985,10,1872897.6,BENIGN
20.0,6,64.0,12705.0071184079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.870912551879883E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,32904.24413587511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.040075302124024E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,39715.02698608086,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5179386138916012E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,7419.476039695034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.347804069519E-4,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,31338.19485953377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.785848617553711E-5,100,0.0,DDOS-TCP_FLOOD
7.92,17,65.91,19638.0934544433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,16108,70,162,161.08,9.20000000000002,161.08,8.568048477172852E-5,100,84.64000000000037,DOS-UDP_FLOOD
8.16,17,63.22,3455.201785964363,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.01,0.0,0.0,0.99,0.99,17962,60,182,179.62,16.749358498193615,179.62,2.894186973571E-4,100,280.5410101010107,DOS-UDP_FLOOD
20.0,6,64.0,7727.305219329759,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.294112205505E-4,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,111.0,3343.406935033878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38500,1514,4434,3850.0,1020.8406122189476,3850.0,3.298997879028E-4,10,1042115.5555555556,BENIGN
20.2,6,64.0,27778.68733028677,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.399999999999999,60.14,3.5998821258544924E-5,100,1.9599999999999973,DOS-TCP_FLOOD
19.88,6,65.91,21021.97273456295,0.0,0.0,0.32,0.67,0.67,0.0,0.0,67,0,0,32,0.99,0.0,0.0,0.01,0.0,0.01,0.01,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6298,60,358,62.98,29.799999999999976,62.98,4.7581195831298826E-5,100,888.0399999999985,DDOS-PSHACK_FLOOD
20.0,6,64.0,24869.87251704714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.020929336547852E-5,100,0.0,DOS-TCP_FLOOD
20.2,6,63.83,8777.448990268913,0.0,0.98,0.02,0.0,0.01,0.0,0.0,1,98,0,2,0.01,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.4,60.14,1.139283180236E-4,100,1.96,DDOS-SYN_FLOOD
